"term","Estimate","Std. Error","z value","Pr(>|z|)","lower_ci","upper_ci","field","stars","model"
"as.factor(year)2022",0.436478402460425,0.070444589888647,6.19605285729357,5.7896690586989e-10,0.298409543372983,0.574547261547868,"stem","***","News attention"
"as.factor(year)2023",0.298569886414994,0.127681746676041,2.33839130641388,0.0193669583066719,0.0483182614467866,0.548821511383202,"stem","*","News attention"
"(Intercept)",1.55883675521638,0.0712780584436751,21.8697982135441,5.03797881771695e-106,1.41913432777883,1.69853918265392,"soc_sci","***","News attention"
"news_all_l",0.0114467868347038,0.0014689970630138,7.79224623582262,6.58282870671178e-15,0.00856760549780159,0.0143259681716059,"soc_sci","***","News attention"
"inferred_genderw",-0.281398532774105,0.0971515329987329,-2.89649091566857,0.00377361567660112,-0.471812038494476,-0.090985027053734,"soc_sci","*","News attention"
"cited_by_total_all_l",2.54304460285184e-06,8.47988132569204e-06,0.299891532107532,0.7642598936332,-1.40772173886783e-05,1.9163306594382e-05,"soc_sci","","News attention"
"alt_online_all_total_l",0.000745400314148559,0.000278064594656865,2.68067322655152,0.00734742250960555,0.000200403723245375,0.00129039690505174,"soc_sci","*","News attention"
"alt_twitter_total_l",1.03789388223155e-05,4.78110549324776e-05,0.217082405669011,0.828144125276472,-8.33290069082067e-05,0.000104086884552838,"soc_sci","","News attention"
"coa_tot_cited_by_total_l",-4.06645090129398e-07,4.99743954578796e-07,-0.813706872096401,0.415812896374334,-1.38612524259546e-06,5.72835062336662e-07,"soc_sci","","News attention"
"coa_online_all_total_l",-0.000279731531124904,0.000160980311231395,-1.73767542741804,0.0822680208676663,-0.000595247143358486,3.5784081108679e-05,"soc_sci",".","News attention"
"coa_twitter_total_l",5.14690465997349e-05,2.66238219659774e-05,1.93319526646126,0.0532121476684798,-7.12685584387156e-07,0.000103650778783857,"soc_sci",".","News attention"
"as.factor(year)2014",-0.0538145767049724,0.0507975709740813,-1.05939271648305,0.289420965369336,-0.153375986316289,0.0457468329063442,"soc_sci","","News attention"
"as.factor(year)2015",-0.0392405354624139,0.0513105264903526,-0.764765792644749,0.4444110206298,-0.139807319411293,0.0613262484864656,"soc_sci","","News attention"
"as.factor(year)2016",0.0154688424046093,0.0574218937036846,0.269389276578609,0.78763013730764,-0.0970760011786997,0.128013685987918,"soc_sci","","News attention"
"as.factor(year)2017",0.0529829276061709,0.051697123005984,1.02487187923471,0.30542364483167,-0.0483415715898948,0.154307426802237,"soc_sci","","News attention"
"as.factor(year)2018",0.143687641803237,0.0847806910226895,1.69481564811476,0.0901103980630139,-0.0224794591856531,0.309854742792126,"soc_sci",".","News attention"
"as.factor(year)2019",-0.353582405680627,0.117153059262997,-3.0181235377462,0.00254345196882814,-0.583198182514787,-0.123966628846466,"soc_sci","*","News attention"
"as.factor(year)2020",0.326989384920121,0.0621446773875914,5.26174402484567,1.42695338659875e-07,0.205188055409581,0.44879071443066,"soc_sci","***","News attention"
"as.factor(year)2021",0.390157133246175,0.0666897791315892,5.85032876591682,4.90602306124933e-09,0.25944756801133,0.520866698481021,"soc_sci","***","News attention"
"as.factor(year)2022",0.358313830758061,0.0677704592475564,5.28716840252164,1.24224268835236e-07,0.225486171417111,0.491141490099011,"soc_sci","***","News attention"
"as.factor(year)2023",0.642959629232511,0.120899426557268,5.31813630172969,1.04835524677453e-07,0.40600110742872,0.879918151036302,"soc_sci","***","News attention"
"(Intercept)",0.915806980787067,0.172154614970332,5.31967720380247,1.03951521489942e-07,0.578390135672856,1.25322382590128,"medicine","***","News attention"
"news_all_l",0.0112755587308521,0.000694271146014317,16.240857474177,2.59274532295548e-59,0.00991481228915864,0.0126363051725455,"medicine","***","News attention"
"inferred_genderw",-0.278587096236828,0.0935082103065792,-2.97927952340701,0.00288927074083688,-0.46185982069652,-0.0953143717771352,"medicine","*","News attention"
"cited_by_total_all_l",8.09192039764273e-06,4.38184890334625e-06,1.84669087778523,0.0647919545464116,-4.96345638612253e-07,1.66801864338977e-05,"medicine",".","News attention"
"alt_online_all_total_l",0.000344980378410867,0.000154563067244103,2.23197161237772,0.0256168391950386,4.20423332723828e-05,0.00064791842354935,"medicine","*","News attention"
"alt_twitter_total_l",9.67237136230622e-06,1.44277365164246e-05,0.670401164541309,0.502602092486354,-1.86054725883194e-05,3.79502153129318e-05,"medicine","","News attention"
"coa_tot_cited_by_total_l",6.94957972688169e-08,2.22230221171693e-07,0.312719831274096,0.754493527540082,-3.66067432504072e-07,5.05059027041706e-07,"medicine","","News attention"
"coa_online_all_total_l",5.88243786132322e-05,4.44152846498275e-05,1.32441746297489,0.185364438054827,-2.82279796635244e-05,0.000145876736889989,"medicine","","News attention"
"coa_twitter_total_l",-5.09151982381099e-06,5.96751545988579e-06,-0.853205971234875,0.393545092609426,-1.67876352023731e-05,6.60459555475113e-06,"medicine","","News attention"
"as.factor(year)2014",-0.667830847034459,0.397085545620952,-1.681831168118,0.0926015830082485,-1.44610421523296,0.110442521164044,"medicine",".","News attention"
"as.factor(year)2015",-0.108833565824828,0.13989279936938,-0.777978325656765,0.436581790950487,-0.383018414285301,0.165351282635645,"medicine","","News attention"
"as.factor(year)2016",0.00489026617939917,0.153907161034854,0.0317741302387594,0.974652177295303,-0.296762226411722,0.30654275877052,"medicine","","News attention"
"as.factor(year)2017",0.0416672804743038,0.155008994966066,0.268805565015279,0.788079310654159,-0.262144766938936,0.345479327887543,"medicine","","News attention"
"as.factor(year)2018",0.000691202438243753,0.137212194214342,0.00503747092014292,0.995980696726381,-0.268239756461583,0.26962216133807,"medicine","","News attention"
"as.factor(year)2019",0.193415484549731,0.148646927433898,1.3011737806403,0.193198977772479,-0.0979271396332493,0.484758108732711,"medicine","","News attention"
"as.factor(year)2020",0.762965011284898,0.173067963323675,4.40847050275843,1.04103195390772e-05,0.423758036292797,1.102171986277,"medicine","***","News attention"
"as.factor(year)2021",0.571451498202474,0.155464321843966,3.67577262374077,0.000237130657068671,0.266747026507357,0.87615596989759,"medicine","***","News attention"
"as.factor(year)2022",0.280276797978404,0.152885614007418,1.83324506885785,0.0667661343027943,-0.019373499230428,0.579927095187237,"medicine",".","News attention"
"as.factor(year)2023",0.618058899254287,0.176491048169889,3.50192775023551,0.000461904856903359,0.27214280124758,0.963974997260994,"medicine","***","News attention"
"(Intercept)",1.15755520637594,0.177241152983856,6.53096183865029,6.53486494883109e-11,0.810168929949231,1.50494148280266,"arts","***","News attention"
"news_all_l",0.053350826166976,0.0038692754449746,13.7883246942959,2.996377481369e-43,0.0457671856485606,0.0609344666853914,"arts","***","News attention"
"inferred_genderw",-0.416916090155334,0.154396630190948,-2.70029267892517,0.00692785003973363,-0.719527924663942,-0.114304255646726,"arts","*","News attention"
"cited_by_total_all_l",-7.00840659875051e-05,0.000123526481149894,-0.567360660929547,0.570469171341794,-0.000312191520178263,0.000172023388203253,"arts","","News attention"
"alt_online_all_total_l",0.00110013067013377,0.00271257824028967,0.405566428939683,0.685061199757067,-0.00421642498608102,0.00641668632634857,"arts","","News attention"
"alt_twitter_total_l",-0.000876194765242187,0.000903081544624299,-0.970227739076101,0.331932986914914,-0.00264620206780861,0.00089381253732424,"arts","","News attention"
"coa_tot_cited_by_total_l",4.84626389677304e-06,8.34777489345905e-07,5.80545589528338,6.4191100891252e-09,3.2101300825503e-06,6.48239771099578e-06,"arts","***","News attention"
"coa_online_all_total_l",-0.00128964650721526,0.00181602970002978,-0.710146154104262,0.477613507716215,-0.00484899931412871,0.00226970629969818,"arts","","News attention"
"coa_twitter_total_l",0.000135661788074186,0.000399655327031494,0.339446965668734,0.734273043019483,-0.000647648259137119,0.000918971835285491,"arts","","News attention"
"as.factor(year)2014",-0.128544523119634,0.197714281993116,-0.650152947090132,0.515593431157644,-0.516057395055337,0.258968348816069,"arts","","News attention"
"as.factor(year)2015",0.0309938991993931,0.205753192863666,0.150636297634176,0.880262626719854,-0.372274948517515,0.434262746916301,"arts","","News attention"
"as.factor(year)2016",-0.385099029234462,0.247771811481502,-1.55424875385073,0.120125092197332,-0.870722856122455,0.10052479765353,"arts","","News attention"
"as.factor(year)2017",-0.0730898171287513,0.171575144127177,-0.42599303937973,0.67011291803746,-0.409370920260286,0.263191286002784,"arts","","News attention"
"as.factor(year)2018",-0.146802370339939,0.226448829902961,-0.648280542685285,0.51680351633892,-0.590633921290979,0.2970291806111,"arts","","News attention"
"as.factor(year)2019",-0.0578741520967161,0.134710817891,-0.429617702592707,0.667473757575837,-0.321902503491011,0.206154199297579,"arts","","News attention"
"as.factor(year)2020",-0.176991089169381,0.183249904179798,-0.965845466395026,0.334121513733021,-0.5361543015322,0.182172123193439,"arts","","News attention"
"as.factor(year)2021",-0.370558509298099,0.195477720493204,-1.89565597738277,0.0580055500708526,-0.753687801244766,0.0125707826485673,"arts",".","News attention"
"as.factor(year)2022",-0.0266724422492335,0.178020927067371,-0.149827566278988,0.880900660096019,-0.375587047795713,0.322242163297246,"arts","","News attention"
"as.factor(year)2023",0.0729326757234638,0.199090731929536,0.366328834178363,0.71411971617525,-0.317277988514145,0.463143339961072,"arts","","News attention"
