"term","Estimate","Std. Error","z value","Pr(>|z|)","lower_ci","upper_ci","field","stars","model"
"as.factor(year)2016",0.116903370810429,0.0794557161756888,1.47130221005041,0.141209405909951,-0.0388269712597575,0.272633712880616,"soc_sci","","News attention"
"as.factor(year)2017",0.100374429373772,0.0800263718262263,1.25426690081278,0.209745010340004,-0.0564743772190426,0.257223235966586,"soc_sci","","News attention"
"as.factor(year)2018",0.203077701735081,0.0804426754341049,2.52450208349216,0.0115862318140833,0.0454129550641906,0.360742448405972,"soc_sci","*","News attention"
"as.factor(year)2019",0.0391586924420628,0.081104506653585,0.482817713315464,0.629225172512714,-0.119803219582853,0.198120604466979,"soc_sci","","News attention"
"as.factor(year)2020",-0.0127651698785101,0.081465515573426,-0.156694151981456,0.875485896189469,-0.172434646384412,0.146904306627392,"soc_sci","","News attention"
"as.factor(year)2021",-0.0558489071821573,0.0837553088372725,-0.666810354561115,0.50489327786835,-0.220006296017241,0.108308481652926,"soc_sci","","News attention"
"as.factor(year)2022",0.354058089800884,0.0866857056508611,4.08438839071003,4.41930609381988e-05,0.184157228750756,0.523958950851012,"soc_sci","***","News attention"
"as.factor(year)2023",0.340488700858356,0.0878616620393855,3.87528181182967,0.000106501371803468,0.168283007639331,0.512694394077382,"soc_sci","***","News attention"
"R^2",0.199,0.199,0.199,0.199,0.199,0.199,"soc_sci","","News attention"
"(Intercept)",-0.784238268492927,0.0561760218559981,-13.9603738852005,2.72003165394744e-44,-0.894341248125418,-0.674135288860435,"medicine","***","News attention"
"news_all_l",0.290337283528788,0.00807304554113461,35.9637861634041,3.08190588054694e-283,0.274514405022613,0.306160162034964,"medicine","***","News attention"
"inferred_genderw",-0.103367737346551,0.0355843773993388,-2.9048628893103,0.00367414011640975,-0.173111835461537,-0.0336236392315662,"medicine","*","News attention"
"cited_by_total_all_l",3.51345039204381e-07,2.8773107116371e-06,0.122108828144068,0.90281283035474,-5.28808032793565e-06,5.99077040634441e-06,"medicine","","News attention"
"alt_online_all_total_l",0.000599618689674506,0.000217402854893504,2.75809942775697,0.00581385113353483,0.00017351692394705,0.00102572045540196,"medicine","*","News attention"
"alt_twitter_total_l",6.94915641143372e-06,1.85224747158988e-05,0.375174295984807,0.707530845191765,-2.93542269362816e-05,4.32525397591491e-05,"medicine","","News attention"
"coa_tot_cited_by_total_l",7.60139477323484e-07,2.32687561026758e-07,3.26678174789099,0.00108777506234062,3.04080238060572e-07,1.2161987165864e-06,"medicine","*","News attention"
"coa_online_all_total_l",4.39225618161669e-05,7.25296987387546e-05,0.605580370247669,0.544793440566144,-9.82330355213322e-05,0.000186078159153666,"medicine","","News attention"
"coa_twitter_total_l",1.89222520806817e-06,8.67896786716681e-06,0.21802422097063,0.827410239737528,-1.51182392345592e-05,1.89026896506955e-05,"medicine","","News attention"
"as.factor(year)2014",-0.000172833493682158,0.0757227300972164,-0.00228245195940857,0.998178868402038,-0.148586657295273,0.148240990307909,"medicine","","News attention"
"as.factor(year)2015",0.029670459796295,0.0755432559830615,0.392761199000315,0.694495865067625,-0.118391601205396,0.177732520797985,"medicine","","News attention"
"as.factor(year)2016",0.172460115748538,0.0750066869424561,2.29926320943686,0.0214899976162745,0.025449710741653,0.319470520755422,"medicine","*","News attention"
"as.factor(year)2017",0.260198718624175,0.0751019835052551,3.46460514729239,0.000531010508419963,0.113001535786354,0.407395901461997,"medicine","***","News attention"
"as.factor(year)2018",0.178939858707943,0.0753956670505896,2.37334406217105,0.0176278347541515,0.0311670666984138,0.326712650717472,"medicine","*","News attention"
"as.factor(year)2019",-0.00855817891030562,0.0762462168178649,-0.112243980980056,0.910629957700237,-0.157998017830753,0.140881660010142,"medicine","","News attention"
"as.factor(year)2020",-0.085714139696678,0.0775322309174447,-1.10552912875608,0.268930379826763,-0.237674519935912,0.0662462405425564,"medicine","","News attention"
"as.factor(year)2021",-0.197931836296253,0.0797489902514732,-2.48193532823567,0.0130670988663846,-0.354236984992577,-0.0416266875999302,"medicine","*","News attention"
"as.factor(year)2022",0.80203891946036,0.0797372625201356,10.0585208735731,8.42546605187589e-24,0.645756756695079,0.958321082225641,"medicine","***","News attention"
"as.factor(year)2023",0.839565367554685,0.0815694524088744,10.2926444000909,7.60583478505194e-25,0.679692178594637,0.999438556514733,"medicine","***","News attention"
"R^2",0.149,0.149,0.149,0.149,0.149,0.149,"medicine","","News attention"
"(Intercept)",-0.396639365194153,0.217213594630251,-1.82603379806557,0.0678451709995356,-0.822370187621927,0.0290914572336217,"arts",".","News attention"
"news_all_l",0.358611070954211,0.0305239007739739,11.7485335052583,7.18550132687096e-32,0.298785324769548,0.418436817138874,"arts","***","News attention"
"inferred_genderw",0.0166711336789536,0.114576142557817,0.145502661433561,0.884314014592763,-0.207893979221895,0.241236246579802,"arts","","News attention"
"cited_by_total_all_l",-7.52299357152015e-05,0.000111469234103713,-0.674894165373077,0.499743007721217,-0.000293705619942743,0.00014324574851234,"arts","","News attention"
"alt_online_all_total_l",0.00896711398493558,0.00610549446441666,1.46869578495185,0.141915321251176,-0.00299943527312973,0.0209336632430009,"arts","","News attention"
"alt_twitter_total_l",0.00112772413820943,0.0016804112103229,0.671100104118402,0.502156760640177,-0.00216582131324081,0.00442126958965967,"arts","","News attention"
"coa_tot_cited_by_total_l",4.52463495938979e-06,4.88527006595773e-06,0.926179084943335,0.354352919922464,-5.05031842463896e-06,1.40995883434185e-05,"arts","","News attention"
"coa_online_all_total_l",-0.00282666604528251,0.00233358143581174,-1.21129950808819,0.225780637215002,-0.00740040161446479,0.00174706952389977,"arts","","News attention"
"coa_twitter_total_l",0.00055819967652996,0.000576754786346739,0.967828425084584,0.333130065146026,-0.000572218932620742,0.00168861828568066,"arts","","News attention"
"as.factor(year)2014",0.137087375298675,0.281016300080655,0.487827130523494,0.625672292648349,-0.413694451928109,0.687869202525459,"arts","","News attention"
"as.factor(year)2015",-0.295267635508703,0.277282997268012,-1.06486022734134,0.286939185615934,-0.838732323679326,0.248197052661919,"arts","","News attention"
"as.factor(year)2016",-0.0259836633052592,0.26659464194934,-0.0974650619954948,0.922357078587063,-0.548499559997317,0.496532233386799,"arts","","News attention"
"as.factor(year)2017",-0.0898773970646921,0.268621794721243,-0.334587136378716,0.737936549855117,-0.61636644018084,0.436611646051456,"arts","","News attention"
"as.factor(year)2018",0.296001257104005,0.270180827934984,1.09556721461833,0.273268215874312,-0.233543434961777,0.825545949169787,"arts","","News attention"
"as.factor(year)2019",0.0155802692324202,0.27495143386299,0.0566655318487408,0.954811631478067,-0.523314638636688,0.554475177101528,"arts","","News attention"
"as.factor(year)2020",-0.338653790090809,0.27745338913011,-1.22057903546458,0.222245447999983,-0.882452440174401,0.205144859992783,"arts","","News attention"
"as.factor(year)2021",-0.60254154670523,0.285670483775503,-2.10921877101851,0.0349257023900096,-1.16244540635135,-0.0426376870591109,"arts","*","News attention"
"as.factor(year)2022",0.297137417553765,0.287940587855319,1.03194002543006,0.302100214093489,-0.267215764329951,0.861490599437481,"arts","","News attention"
"as.factor(year)2023",0.15970266428859,0.29029772736532,0.550134049405131,0.582227434126711,-0.409270426141264,0.728675754718444,"arts","","News attention"
"R^2",0.17,0.17,0.17,0.17,0.17,0.17,"arts","","News attention"
